Predictions(GD) 	 Predictions(C) 	 True Value
0.945225			 0.951976			 1.04127
1.24879			 1.14643			 1.1714
1.83242			 1.68183			 1.72395
0.968074			 0.987613			 1.03313
0.902333			 1.07605			 1.04298
1.20471			 1.10097			 1.1062
1.13062			 1.06946			 1.07049
2.40171			 2.41131			 2.36602
1.0139			 1.07686			 1.02701
1.27587			 1.17791			 1.22183
1.72102			 1.55587			 1.53674
1.67887			 1.51451			 1.55314
0.915149			 1.00774			 1.02994
2.14701			 2.09318			 2.04252
1.21019			 1.10591			 1.10893
0.912014			 1.02277			 0.990122
2.2112			 2.17598			 2.17569
1.39069			 1.29756			 1.30284
4.05672			 4.64382			 4.6417
1.04178			 1.09531			 1.05141
3.77681			 4.29497			 4.20559
1.44005			 1.33632			 1.33588
1.08437			 1.08482			 1.05473
0.910288			 1.03163			 0.96195
1.29513			 1.20039			 1.15847
1.96611			 1.8535			 1.86132
1.69011			 1.52516			 1.52966
2.0435			 1.95652			 1.97009
1.50915			 1.38354			 1.32845
3.07563			 3.25327			 3.2938
1.35281			 1.2627			 1.19925
1.02875			 1.0903			 1.0793
0.983187			 1.02188			 1.04117
0.862814			 0.699122			 0.967826
1.20063			 1.09747			 1.08703
3.17406			 3.39344			 3.40934
1.17232			 1.07819			 1.12157
1.13228			 1.06933			 1.12896
1.8937			 1.75876			 1.79226
3.1096			 3.30107			 3.30249
2.92316			 3.04672			 3.1153
1.39555			 1.30168			 1.28029
0.853844			 0.0106314			 0.95219
1.39971			 1.30515			 1.31187
1.63435			 1.47508			 1.5154
1.03473			 1.09331			 1.00001
0.935169			 0.953359			 1.01995
0.92939			 0.961461			 1.04465
1.75601			 1.59303			 1.60608
1.20149			 1.09819			 1.10122
3.21112			 3.44746			 3.47566
0.928148			 0.963985			 1.02434
0.947045			 0.953186			 1.0013
3.17695			 3.39762			 3.36982
1.40063			 1.3059			 1.28601
0.914098			 1.01261			 1.02414
1.68306			 1.51845			 1.58164
0.946671			 0.952905			 1.045
2.13458			 2.07695			 2.0505
1.28282			 1.18606			 1.16937
2.87854			 2.98875			 3.03379
0.865009			 0.803797			 1.01274
2.28153			 2.26459			 2.27431
1.13719			 1.06916			 1.08565
0.983351			 1.02225			 1.03454
4.14399			 4.7275			 4.79925
1.7091			 1.54379			 1.61344
1.10751			 1.07489			 1.09716
1.62441			 1.46685			 1.49555
1.55022			 1.4113			 1.38957
0.891414			 1.13067			 0.97056
0.881008			 1.13116			 0.993477
1.01598			 1.07929			 1.05622
0.902417			 1.07557			 1.04936
1.91373			 1.78466			 1.76277
1.72642			 1.56143			 1.56734
1.07523			 1.0889			 1.06904
1.41001			 1.31351			 1.30866
1.38685			 1.29425			 1.2164
1.06161			 1.09382			 1.05798
1.97259			 1.8621			 1.86161
1.26578			 1.16608			 1.16716
1.77804			 1.61763			 1.68399
1.48751			 1.36913			 1.33986
2.20913			 2.17334			 2.18564
1.18013			 1.08254			 1.08022
1.58641			 1.43724			 1.44675
1.7246			 1.55956			 1.6001
3.56191			 3.97813			 3.89943
1.2332			 1.12911			 1.11019
0.916719			 1.00082			 0.999805
3.97515			 4.55325			 4.50041
1.78507			 1.62567			 1.67305
1.81202			 1.65722			 1.63436
1.13578			 1.06918			 1.08391
0.862578			 0.686658			 0.98694
1.40311			 1.30795			 1.25856
1.16826			 1.07624			 1.1535
0.986771			 1.0298			 0.998821
1.6432			 1.48257			 1.54084
1.2904			 1.19492			 1.23728
0.888481			 1.13885			 0.965523
2.4481			 2.46676			 2.3993
1.39024			 1.29718			 1.24926
1.79558			 1.63783			 1.6729
1.4539			 1.34619			 1.27572
0.8993			 1.0932			 0.995715
1.54338			 1.40659			 1.4194
1.74347			 1.57942			 1.62894
0.939466			 0.950957			 1.03191
0.854696			 0.0980693			 0.975622
1.80739			 1.65172			 1.71196
2.71233			 2.78133			 2.82026
0.8971			 1.10509			 1.03222
1.16241			 1.07384			 1.06374
0.993799			 1.04445			 1.0417
3.43956			 3.79126			 3.79831
1.82474			 1.6725			 1.6456
0.999561			 1.05532			 1.00313
1.04719			 1.09583			 1.00829
3.05012			 3.2178			 3.28146
1.70843			 1.54311			 1.60616
1.34769			 1.2576			 1.26804
1.40477			 1.30929			 1.23824
2.08187			 2.00751			 1.96935
2.37313			 2.37687			 2.35424
1.17265			 1.07835			 1.14047
2.69806			 2.76405			 2.75785
1.0334			 1.09275			 1.02397
3.10155			 3.28969			 3.33024
3.88806			 4.44554			 4.44434
1.04981			 1.0958			 1.07608
0.874671			 1.07072			 1.0274
2.20799			 2.17188			 2.11927
0.911594			 1.02488			 1.04216
2.7374			 2.81186			 2.84389
1.57261			 1.42713			 1.4792
1.21715			 1.11254			 1.10405
1.09533			 1.07983			 1.06524
1.98649			 1.88057			 1.92164
1.28578			 1.18953			 1.16846
1.48463			 1.3672			 1.36928
1.92228			 1.79581			 1.83294
1.05092			 1.09574			 1.03463
2.13626			 2.07914			 2.09
2.93152			 3.05772			 3.04073
0.996574			 1.04983			 1.05342
1.08505			 1.08451			 1.04513
2.44169			 2.45911			 2.42279
1.67656			 1.51236			 1.52217
1.84809			 1.70111			 1.73287
1.75331			 1.59007			 1.59876
2.35387			 2.35352			 2.27617
1.05188			 1.09566			 1.0574
1.27952			 1.1822			 1.21536
3.06103			 3.23292			 3.24851
1.27981			 1.18254			 1.13223
1.49002			 1.37081			 1.31331
3.23608			 3.4842			 3.52825
2.27163			 2.25225			 2.17229
1.42914			 1.32828			 1.29455
1.15673			 1.07198			 1.14504
0.863954			 0.756016			 1.01364
1.00408			 1.06301			 1.04531
0.951057			 0.957146			 1.02243
0.894209			 1.11931			 0.9891
1.43083			 1.32954			 1.28465
1.37094			 1.28001			 1.22651
2.2752			 2.2567			 2.18037
1.5495			 1.4108			 1.39028
1.12196			 1.07075			 1.05721
3.31934			 3.6085			 3.59346
1.47462			 1.36046			 1.33899
1.5131			 1.38617			 1.41047
2.09412			 2.02372			 1.98538
1.22086			 1.11623			 1.14644
3.68085			 4.15653			 4.12383
1.00835			 1.06951			 0.986614
1.3346			 1.24414			 1.20039
1.17012			 1.0771			 1.09059
2.96023			 3.09573			 3.14432
0.899342			 1.09297			 1.05568
3.61963			 4.06538			 4.06467
1.71259			 1.54729			 1.55265
3.91217			 4.47637			 4.43181
1.54011			 1.40436			 1.4397
1.2866			 1.19049			 1.17811
1.31892			 1.22727			 1.23052
1.06165			 1.09381			 1.09827
1.21855			 1.11392			 1.16894
1.1247			 1.07023			 1.08634
1.15533			 1.07159			 1.14574
1.09617			 1.07946			 1.06371
1.65587			 1.4936			 1.47663
0.898899			 1.09542			 1.01301
2.37531			 2.37951			 2.33986
2.5921			 2.63733			 2.64024
2.43559			 2.45185			 2.43625
1.10099			 1.07741			 1.03358
0.990275			 1.03727			 1.00713
2.28716			 2.27159			 2.28826
1.05328			 1.09551			 1.06565
1.23627			 1.13244			 1.17952
0.963987			 0.978913			 1.01061
1.40359			 1.30833			 1.24344
0.925254			 0.970984			 0.986346
3.76946			 4.2846			 4.19178
2.12403			 2.06312			 2.06403
0.891127			 1.13166			 1.01214
1.03868			 1.09462			 1.00153
1.41207			 1.31515			 1.33536
0.898788			 1.09603			 1.01625
1.18987			 1.08904			 1.12561
1.26104			 1.16055			 1.1447
1.31749			 1.2257			 1.21643
2.43402			 2.44997			 2.43963
2.84818			 2.9499			 2.98566
1.21812			 1.11349			 1.13001
0.895378			 1.1138			 0.982055
1.23616			 1.13232			 1.124
1.47736			 1.36231			 1.35279
1.09384			 1.08049			 1.02244
1.27092			 1.17211			 1.16576
4.03065			 4.61608			 4.6006
1.09058			 1.08197			 1.06415
1.43919			 1.33569			 1.31286
2.84078			 2.9405			 2.95636
2.26931			 2.24935			 2.2574
0.870974			 0.999612			 0.989892
1.43963			 1.33601			 1.35809
2.41447			 2.42661			 2.37335
1.33493			 1.24449			 1.20734
0.918115			 0.995021			 1.04327
2.63441			 2.68765			 2.7125
1.77486			 1.61402			 1.62691
1.45391			 1.34619			 1.32104
1.51679			 1.38864			 1.40138
1.11553			 1.07231			 1.11352
0.967484			 0.986325			 1.06323
1.15569			 1.07169			 1.10055
1.07444			 1.08924			 1.09789
2.32518			 2.3185			 2.26789
1.96318			 1.84962			 1.85854
1.46409			 1.35327			 1.32776
0.930342			 0.959717			 1.05918
0.909567			 1.03545			 1.02231
1.73472			 1.57013			 1.61417
2.63081			 2.68334			 2.72531
2.13745			 2.0807			 2.05836
2.06754			 1.9885			 2.01162
2.86688			 2.97377			 3.03785
0.965744			 0.982584			 0.994251
0.874232			 1.06389			 1.00358
1.47762			 1.36248			 1.34858
1.04628			 1.0958			 1.08869
1.79369			 1.63563			 1.61272
0.924517			 0.973019			 0.968107
1.09764			 1.07882			 1.1026
0.869788			 0.969542			 1.02835
3.77527			 4.2928			 4.29053
1.22729			 1.12283			 1.1009
1.37352			 1.28238			 1.25324
1.04837			 1.09584			 1.03475
0.970279			 0.9925			 1.01047
1.56449			 1.42131			 1.42389
1.35797			 1.26775			 1.27665
1.07911			 1.08721			 1.0301
3.37802			 3.69738			 3.67244
1.21329			 1.10881			 1.127
2.45345			 2.47312			 2.41194
0.86613			 0.849774			 1.02643
2.27859			 2.26092			 2.19835
2.78902			 2.87551			 2.87554
0.869696			 0.967027			 0.980312
1.12489			 1.0702			 1.10156
1.20112			 1.09788			 1.16652
1.14425			 1.06954			 1.14006
0.943619			 0.951246			 1.056
0.885692			 1.14171			 0.983513
1.15198			 1.07078			 1.14493
1.00732			 1.06802			 1.00235
1.2989			 1.20473			 1.22892
0.920862			 0.984639			 1.03052
2.27199			 2.2527			 2.24889
1.13197			 1.06935			 1.08131
2.18266			 2.13938			 2.10294
1.49708			 1.37551			 1.39658
2.21953			 2.1866			 2.19349
3.0669			 3.24109			 3.27744
3.21304			 3.45027			 3.44741
0.939808			 0.950888			 0.969313
1.0191			 1.08258			 1.06845
2.64543			 2.70079			 2.65045
0.941916			 0.950838			 1.03831
1.14029			 1.06924			 1.10669
2.01958			 1.92465			 1.95044
2.9259			 3.05032			 3.0769
3.56119			 3.97704			 3.93826
0.883132			 1.13874			 1.03331
0.877318			 1.10397			 1.00799
1.58451			 1.43583			 1.45352
1.48126			 1.36493			 1.36567
1.12693			 1.06989			 1.1183
0.882827			 1.13796			 1.04936
2.87382			 2.98267			 2.97046
3.0539			 3.22304			 3.20465
3.25983			 3.51939			 3.52636
1.00108			 1.05799			 0.998099
1.97892			 1.87051			 1.87654
1.13028			 1.06949			 1.1319
0.903824			 1.0675			 0.963014
3.62921			 4.07976			 4.02155
1.44679			 1.34116			 1.26624
1.99028			 1.88562			 1.9007
1.5625			 1.4199			 1.41408
0.870741			 0.993998			 1.03517
1.86816			 1.72622			 1.73655
0.864144			 0.76494			 0.981626
0.953501			 0.960331			 1.00979
1.21197			 1.10757			 1.18205
0.983622			 1.02285			 1.07272
1.83137			 1.68055			 1.72422
1.80292			 1.64643			 1.70219
1.06755			 1.09193			 1.06902
1.43661			 1.3338			 1.34271
1.05172			 1.09568			 1.0845
1.42732			 1.32691			 1.26089
1.18484			 1.08554			 1.09118
0.870152			 0.979181			 1.00267
2.11332			 2.04904			 2.04929
2.70109			 2.76771			 2.74922
1.07816			 1.08763			 1.10686
0.870209			 0.98065			 0.988109
1.386			 1.29352			 1.31072
0.932928			 0.955806			 1.05612
0.869234			 0.954129			 0.997397
0.883121			 1.13871			 0.960962
3.81743			 4.35139			 4.26805
1.235			 1.13106			 1.18848
0.878338			 1.11351			 0.988274
1.35692			 1.26673			 1.21843
1.89823			 1.76459			 1.77957
0.925176			 0.971194			 1.03177
2.02943			 1.93778			 1.93161
2.4465			 2.46485			 2.46071
0.964055			 0.979054			 1.0467
2.1463			 2.09226			 2.04961
1.05444			 1.09536			 1.08294
1.02824			 1.08998			 1.04221
2.42341			 2.4373			 2.44817
1.35898			 1.26872			 1.19917
2.03233			 1.94164			 1.94005
1.34699			 1.2569			 1.26915
0.961842			 0.974601			 1.02518
1.36373			 1.27327			 1.2542
1.49129			 1.37165			 1.31203
1.15306			 1.07102			 1.06535
2.94592			 3.07673			 3.12689
4.05451			 4.64152			 4.64179
1.04641			 1.0958			 1.00354
1.14142			 1.0693			 1.07627
3.49606			 3.87769			 3.82307
0.894487			 1.11803			 0.974852
1.76332			 1.60109			 1.66069
0.92167			 0.981853			 1.02128
1.15409			 1.07127			 1.129
0.950091			 0.956041			 1.06098
1.10374			 1.07631			 1.12269
2.44586			 2.46409			 2.43929
1.69165			 1.52664			 1.57733
0.876905			 1.09961			 0.990807
1.70365			 1.53836			 1.58418
1.17106			 1.07756			 1.14075
2.76392			 2.84442			 2.88207
0.858069			 0.394546			 0.961104
1.52193			 1.39207			 1.43359
1.04952			 1.09581			 1.05802
1.99917			 1.89746			 1.93054
2.66686			 2.72646			 2.7334
0.991037			 1.03886			 1.01274
2.36516			 2.36722			 2.3175
2.58869			 2.63329			 2.59036
0.999713			 1.0556			 1.07555
3.66693			 4.13596			 4.10075
1.69125			 1.52626			 1.51627
1.7102			 1.54489			 1.53331
0.961945			 0.974802			 1.04536
1.52977			 1.39734			 1.34323
1.2075			 1.10345			 1.10606
0.856181			 0.237887			 0.967313
1.23388			 1.12984			 1.18811
3.05586			 3.22574			 3.29806
0.855136			 0.141115			 1.02729
3.21758			 3.45694			 3.49722
1.9917			 1.8875			 1.90701
1.33911			 1.24885			 1.23966
1.35278			 1.26267			 1.23533
1.04898			 1.09583			 1.08274
0.954767			 0.962184			 0.982788
0.949773			 0.955698			 1.04823
1.95412			 1.83765			 1.86833
0.916648			 1.00112			 1.05501
0.949962			 0.9559			 1.04716
2.5416			 2.57754			 2.54655
1.72942			 1.56456			 1.62818
1.05038			 1.09577			 1.00329
0.875176			 1.07808			 1.03617
3.4597			 3.82207			 3.79838
1.19758			 1.09496			 1.16124
3.14737			 3.35493			 3.34114
1.1592			 1.07273			 1.14128
1.08973			 1.08236			 1.02865
1.06856			 1.09156			 1.07581
1.28171			 1.18477			 1.15382
1.29386			 1.19893			 1.17934
3.71231			 4.2026			 4.20474
1.56998			 1.42523			 1.4303
1.64757			 1.48634			 1.53129
3.4139			 3.75207			 3.74352
1.35665			 1.26647			 1.27454
1.15025			 1.07042			 1.05229
0.881506			 1.13341			 0.967966
1.57604			 1.42961			 1.40628
1.56886			 1.42442			 1.43824
1.28634			 1.19018			 1.18218
1.44509			 1.33995			 1.33681
1.37222			 1.28119			 1.2205
2.46259			 2.48398			 2.42657
0.898976			 1.09499			 0.961331
0.908726			 1.03998			 1.02781
1.78766			 1.62865			 1.67407
1.80349			 1.64711			 1.62128
3.41401			 3.75223			 3.73888
2.18993			 2.14874			 2.08432
1.4074			 1.31142			 1.26739
1.54468			 1.40748			 1.42089
2.29079			 2.27609			 2.2011
3.77985			 4.29925			 4.28726
2.02967			 1.9381			 1.94143
1.65442			 1.49231			 1.46427
0.941434			 0.950794			 1.05689
1.96976			 1.85835			 1.82131
1.46053			 1.35081			 1.30804
0.891002			 1.13208			 0.958381
0.904783			 1.06202			 1.02967
0.885006			 1.1415			 1.0207
1.0401			 1.09497			 1.05381
1.12064			 1.07103			 1.04334
1.65255			 1.49067			 1.48267
1.42871			 1.32795			 1.28658
3.04728			 3.21387			 3.19256
0.887235			 1.14081			 0.962106
1.36211			 1.27173			 1.29168
1.85503			 1.70973			 1.71024
0.927045			 0.966468			 1.00911
1.0247			 1.08751			 1.00489
1.59409			 1.44301			 1.47356
2.0946			 2.02436			 1.99175
2.91609			 3.03747			 3.10019
1.55638			 1.41559			 1.37008
0.894478			 1.11807			 0.966345
1.16396			 1.07443			 1.11387
1.1624			 1.07384			 1.12481
1.00943			 1.07105			 1.06054
1.08398			 1.085			 1.04882
1.01637			 1.07972			 0.998544
3.72215			 4.21689			 4.19626
0.904982			 1.06088			 0.981113
0.878937			 1.11835			 1.04377
1.75315			 1.5899			 1.60822
0.858687			 0.441122			 0.99572
1.98861			 1.88339			 1.85476
0.987347			 1.03105			 1.05147
1.13734			 1.06916			 1.10633
0.926501			 0.967775			 0.968169
1.51056			 1.38448			 1.38272
3.52003			 3.91433			 3.9153
0.973438			 0.999645			 1.01034
1.89429			 1.75952			 1.82165
1.18853			 1.08808			 1.16177
1.93303			 1.80988			 1.79218
1.44502			 1.33989			 1.28004
1.14127			 1.06929			 1.105
1.54108			 1.40501			 1.37726
0.93376			 0.954798			 1.03166
1.26595			 1.16628			 1.19444
1.5366			 1.40197			 1.39711
1.3957			 1.30181			 1.31641
0.954269			 0.96144			 1.05676
1.27687			 1.17909			 1.17855
1.68575			 1.52099			 1.51621
1.40758			 1.31156			 1.24719
1.38331			 1.29116			 1.26557
0.994815			 1.04645			 1.04826
2.2054			 2.16857			 2.17632
1.09427			 1.0803			 1.10581
1.01931			 1.08279			 1.02838
3.25639			 3.51429			 3.54724
1.05742			 1.09483			 1.01703
2.41082			 2.42223			 2.367
1.36133			 1.27099			 1.28012
1.53518			 1.401			 1.41275
2.34493			 2.34264			 2.26949
1.05123			 1.09572			 1.05316
3.10381			 3.29287			 3.33701
1.06817			 1.0917			 1.0262
1.25257			 1.15075			 1.16885
2.1125			 2.04797			 2.02491
1.33771			 1.24739			 1.20719
2.77096			 2.85311			 2.87441
0.879116			 1.11969			 1.00726
1.00919			 1.07071			 1.0205
2.21196			 2.17695			 2.10613
1.00652			 1.06682			 1.02036
2.16334			 2.11441			 2.0941
1.2802			 1.183			 1.19718
0.943791			 0.951308			 0.969829
2.24985			 2.22495			 2.15319
2.13353			 2.07557			 2.06164
2.89009			 3.00366			 2.99863
1.98915			 1.8841			 1.88496
0.93795			 0.951474			 0.994183
4.05865			 4.64583			 4.60838
1.23771			 1.13402			 1.13851
1.59541			 1.44401			 1.45549
1.03211			 1.09215			 1.07479
1.38935			 1.29641			 1.28486
1.40165			 1.30675			 1.25058
1.92089			 1.79399			 1.77981
1.1635			 1.07425			 1.13757
2.25254			 2.22833			 2.1748
0.949272			 0.955176			 1.01712
1.37527			 1.28397			 1.23122
0.969756			 0.99133			 0.97352
1.45273			 1.34537			 1.33109
1.06811			 1.09173			 1.08506
0.90866			 1.04034			 0.984827
0.883099			 1.13866			 0.976109
1.50436			 1.38035			 1.35068
0.908377			 1.04188			 1.00898
1.61272			 1.45745			 1.42176
1.49646			 1.3751			 1.35783
3.00514			 3.15615			 3.19907
1.3974			 1.30323			 1.28101
1.59501			 1.4437			 1.433
0.862522			 0.68361			 0.974324
1.14031			 1.06924			 1.12813
1.49123			 1.37161			 1.31087
0.904827			 1.06176			 1.01198
1.20162			 1.0983			 1.08979
1.0095			 1.07114			 1.01384
1.62803			 1.46982			 1.44003
1.01112			 1.07334			 1.06705
1.18666			 1.08678			 1.15648
0.940642			 0.950792			 0.982332
1.05848			 1.0946			 1.02629
0.931697			 0.95752			 1.03473
2.04852			 1.96321			 1.92837
2.62906			 2.68126			 2.66828
0.860386			 0.557958			 1.02463
0.887062			 1.141			 1.04444
0.938497			 0.951247			 1.01421
2.12731			 2.06742			 2.07069
1.67082			 1.50706			 1.56459
0.916773			 1.00059			 0.979951
1.46743			 1.35556			 1.36011
3.79846			 4.32523			 4.32584
2.55298			 2.59101			 2.57435
3.13471			 3.3368			 3.363
2.95979			 3.09515			 3.13364
0.862969			 0.707183			 1.02966
1.11408			 1.07273			 1.08879
1.10202			 1.07699			 1.12291
1.45083			 1.34403			 1.30183
0.855151			 0.142557			 1.04809
3.00837			 3.16054			 3.20235
1.01557			 1.07881			 1.06244
4.07765			 4.66523			 4.68591
2.70282			 2.7698			 2.75739
1.04703			 1.09582			 1.06928
0.934566			 0.953934			 1.05313
1.07946			 1.08705			 1.05655
1.2897			 1.1941			 1.14164
2.06049			 1.97913			 2.0016
3.95059			 4.52393			 4.54083
1.24475			 1.14186			 1.14855
1.04635			 1.0958			 1.0858
1.93664			 1.81461			 1.78342
1.50292			 1.3794			 1.37145
0.893152			 1.12393			 0.965153
0.86028			 0.55114			 1.04516
3.1679			 3.38451			 3.3729
1.54111			 1.40504			 1.35454
0.89739			 1.10356			 1.0408
1.43462			 1.33234			 1.2747
1.0188			 1.08228			 1.02537
3.60385			 4.04163			 4.01757
1.02389			 1.08687			 1.0163
2.50386			 2.53291			 2.53252
1.07956			 1.08701			 1.07472
2.57692			 2.61935			 2.64073
0.996146			 1.04902			 1.00136
2.89006			 3.00361			 3.00021
0.923035			 0.977426			 1.03677
1.05186			 1.09566			 1.07268
2.15578			 2.10459			 2.09257
1.32262			 1.23132			 1.16988
1.27555			 1.17754			 1.18553
1.93676			 1.81477			 1.84991
0.929737			 0.960806			 0.996963
3.01704			 3.17235			 3.18521
0.862007			 0.655366			 0.983252
3.0427			 3.20755			 3.23283
1.70536			 1.54005			 1.53484
1.96898			 1.85732			 1.82746
1.15973			 1.07291			 1.09242
1.78393			 1.62436			 1.6558
1.64193			 1.48148			 1.52325
4.01657			 4.60061			 4.55962
1.17398			 1.07905			 1.14204
3.83626			 4.37701			 4.33621
1.76662			 1.60477			 1.64422
1.47252			 1.35903			 1.34382
1.44805			 1.34206			 1.28851
3.98578			 4.56565			 4.57193
1.18494			 1.08561			 1.12683
1.36668			 1.27605			 1.27742
1.04582			 1.09577			 1.00828
1.28803			 1.19215			 1.1717
1.56096			 1.41881			 1.45737
2.00396			 1.90383			 1.90523
1.62449			 1.46692			 1.50181
0.979909			 1.01446			 1.06798
1.19289			 1.09128			 1.14828
1.09196			 1.08134			 1.03401
1.88821			 1.75171			 1.81041
0.891683			 1.1297			 0.98239
0.857074			 0.314771			 1.031
1.16692			 1.07565			 1.10517
1.551			 1.41184			 1.38338
0.930244			 0.959889			 1.04429
2.03765			 1.94873			 1.97833
2.65943			 2.71755			 2.7403
0.949451			 0.95536			 1.04789
2.87047			 2.97837			 2.96109
0.958902			 0.969061			 1.05532
1.41363			 1.31638			 1.24154
1.34545			 1.25534			 1.26765
0.968938			 0.989515			 0.998694
1.0869			 1.08366			 1.10721
2.02434			 1.93099			 1.90427
1.04571			 1.09576			 1.07586
1.12832			 1.06971			 1.09844
1.02272			 1.08591			 1.00174
1.44232			 1.33795			 1.34931
1.24169			 1.13842			 1.11074
0.892222			 1.12768			 1.0401
1.43619			 1.3335			 1.30422
0.916627			 1.00121			 1.05747
0.864727			 0.791478			 1.00793
1.38208			 1.29007			 1.31002
1.83305			 1.68259			 1.66639
0.971178			 0.994519			 0.977582
1.23696			 1.13319			 1.1399
1.00971			 1.07144			 0.99839
3.9906			 4.57122			 4.57243
1.28261			 1.18582			 1.20609
1.4204			 1.32165			 1.31375
0.952974			 0.9596			 1.00912
1.86411			 1.72111			 1.72187
1.60185			 1.44894			 1.50944
0.94958			 0.955494			 0.997657
3.19231			 3.41996			 3.45874
1.87582			 1.73592			 1.77125
1.02734			 1.08939			 1.09126
2.35523			 2.35518			 2.32061
0.877461			 1.10541			 1.05075
1.3072			 1.2142			 1.1614
0.863615			 0.739695			 0.970089
1.04815			 1.09584			 1.09055
3.17376			 3.393			 3.42593
0.956457			 0.96485			 1.0572
1.01201			 1.07451			 1.0548
1.1071			 1.07504			 1.12069
0.948761			 0.954673			 1.00654
4.20975			 4.78009			 4.84087
1.21348			 1.10899			 1.09263
1.16826			 1.07624			 1.12682
2.08993			 2.01818			 1.98149
0.890621			 1.13331			 0.967842
2.82927			 2.92594			 2.90382
3.47784			 3.84983			 3.79702
1.05916			 1.09445			 1.04689
2.14486			 2.09037			 2.08902
1.93648			 1.8144			 1.8232
1.05894			 1.0945			 1.10204
1.02066			 1.08408			 1.00336
1.26161			 1.16122			 1.20901
0.859431			 0.494217			 1.02444
1.27431			 1.17609			 1.19593
0.958675			 0.968654			 1.00697
3.19226			 3.41988			 3.4162
1.47788			 1.36266			 1.39353
1.4449			 1.33981			 1.36218
0.957381			 0.966394			 0.989363
0.857443			 0.345092			 1.05056
1.0926			 1.08105			 1.07971
2.32151			 2.31399			 2.2984
1.02846			 1.09012			 1.03846
1.46896			 1.35661			 1.37225
3.67926			 4.15418			 4.0718
0.966279			 0.983724			 1.0533
0.874101			 1.06177			 0.988852
2.96604			 3.10349			 3.13008
3.04553			 3.21146			 3.24756
1.22315			 1.11855			 1.09891
1.19805			 1.09533			 1.09024
1.04661			 1.09581			 1.04894
2.79318			 2.88068			 2.91836
1.00001			 1.05613			 1.05647
1.19253			 1.09101			 1.11196
